current,ancestor,distance
HP:0010233,HP:0011314,4
HP:0010233,HP:0011844,5
HP:0010233,HP:0040068,5
HP:0010233,HP:0000118,5
HP:0010233,HP:0011842,6
HP:0010233,HP:0000924,6
HP:0012895,HP:0012895,0
HP:0012895,HP:0003712,1
HP:0012895,HP:0030236,2
HP:0012895,HP:0011805,3
HP:0012895,HP:0003011,4
HP:0012895,HP:0000118,5
HP:0012896,HP:0012896,0
HP:0012896,HP:0030178,1
HP:0012896,HP:0001311,2
HP:0012896,HP:0012638,3
HP:0012896,HP:0000707,4
HP:0012896,HP:0000118,5
HP:0010239,HP:0010239,0
HP:0010239,HP:0009380,1
HP:0010239,HP:0009802,1
HP:0010239,HP:0009843,1
HP:0010239,HP:0006265,2
HP:0010239,HP:0009823,2
HP:0010239,HP:0009767,2
HP:0010239,HP:0009833,2
HP:0010239,HP:0001167,3
HP:0010239,HP:0005927,3
HP:0010239,HP:0006496,3
HP:0010239,HP:0009825,3
HP:0010239,HP:0005918,3
HP:0010239,HP:0001155,4
HP:0010239,HP:0011297,4
HP:0010239,HP:0045060,4
HP:0010239,HP:0002817,4
HP:0010239,HP:0002813,5
HP:0010239,HP:0009815,5
HP:0010239,HP:0040064,5
HP:0010239,HP:0011844,6
HP:0010239,HP:0040068,6
HP:0010239,HP:0009115,6
HP:0010239,HP:0000118,6
HP:0010239,HP:0011842,7
HP:0010239,HP:0000924,7
HP:0012897,HP:0012897,0
HP:0012897,HP:0012896,1
HP:0012897,HP:0030178,2
HP:0012897,HP:0001311,3
HP:0012897,HP:0012638,4
HP:0012897,HP:0000707,5
HP:0012897,HP:0000118,6
HP:0010238,HP:0010238,0
HP:0010238,HP:0010587,1
HP:0010238,HP:0005920,1
HP:0010238,HP:0005930,2
HP:0010238,HP:0005924,2
HP:0010238,HP:0005918,2
HP:0010238,HP:0011314,3
HP:0010238,HP:0003839,3
HP:0010238,HP:0001155,3
HP:0010238,HP:0001167,3
HP:0010238,HP:0011844,4
HP:0010238,HP:0006505,4
HP:0010238,HP:0002817,4
HP:0010238,HP:0011297,4
HP:0010238,HP:0011842,5
HP:0010238,HP:0002813,5
HP:0010238,HP:0040064,5
HP:0010238,HP:0000924,6
HP:0010238,HP:0040068,6
HP:0010238,HP:0000118,6
HP:0011569,HP:0011569,0
HP:0011569,HP:0031480,1
HP:0011569,HP:0001633,2
HP:0011569,HP:0006705,3
HP:0011569,HP:0001654,4
HP:0011569,HP:0001627,5
HP:0011569,HP:0030680,6
HP:0011569,HP:0001626,7
HP:0011569,HP:0000118,8
HP:0012898,HP:0012898,0
HP:0012898,HP:0012896,1
HP:0012898,HP:0030178,2
HP:0012898,HP:0001311,3
HP:0012898,HP:0012638,4
HP:0012898,HP:0000707,5
HP:0012898,HP:0000118,6
HP:0010237,HP:0010237,0
HP:0010237,HP:0010655,1
HP:0010237,HP:0010660,1
HP:0010237,HP:0005920,1
HP:0010237,HP:0005930,2
HP:0010237,HP:0010766,2
HP:0010237,HP:0010656,2
HP:0010237,HP:0001155,2
HP:0010237,HP:0003336,2
HP:0010237,HP:0005924,2
HP:0010237,HP:0005918,2
HP:0010237,HP:0011314,3
HP:0010237,HP:0000924,3
HP:0010237,HP:0002817,3
HP:0010237,HP:0011849,3
HP:0010237,HP:0003839,3
HP:0010237,HP:0001167,3
HP:0010237,HP:0011844,4
HP:0010237,HP:0000118,4
HP:0010237,HP:0040064,4
HP:0010237,HP:0003330,4
HP:0010237,HP:0006505,4
HP:0010237,HP:0011297,4
HP:0010237,HP:0011842,5
HP:0010237,HP:0002813,5
HP:0010237,HP:0040068,6
HP:0011568,HP:0011568,0
HP:0011568,HP:0001633,1
HP:0011568,HP:0006705,2
HP:0011568,HP:0001654,3
HP:0011568,HP:0001627,4
HP:0011568,HP:0030680,5
HP:0011568,HP:0001626,6
HP:0011568,HP:0000118,7
HP:0009250,HP:0009250,0
HP:0009250,HP:0010246,1
HP:0009250,HP:0009249,1
HP:0009250,HP:0009393,1
HP:0009250,HP:0010243,2
HP:0009250,HP:0010228,2
HP:0009250,HP:0009174,2
HP:0009250,HP:0009282,2
HP:0009250,HP:0005920,3
HP:0009250,HP:0009832,3
HP:0009250,HP:0010577,3
HP:0009250,HP:0004188,3
HP:0009250,HP:0009172,3
HP:0009250,HP:0005924,4
HP:0009250,HP:0005918,4
HP:0009250,HP:0005930,4
HP:0009250,HP:0001167,4
HP:0009250,HP:0003839,5
HP:0009250,HP:0001155,5
HP:0009250,HP:0011314,5
HP:0009250,HP:0011297,5
HP:0009250,HP:0006505,6
HP:0009250,HP:0002817,6
HP:0009250,HP:0011844,6
HP:0009250,HP:0002813,6
HP:0009250,HP:0040064,7
HP:0009250,HP:0011842,7
HP:0009250,HP:0040068,7
HP:0009250,HP:0000118,8
HP:0009250,HP:0000924,8
HP:0011570,HP:0011570,0
HP:0011570,HP:0001718,1
HP:0011570,HP:0031481,2
HP:0011570,HP:0031650,3
HP:0011570,HP:0031653,4
HP:0011570,HP:0011025,5
HP:0011570,HP:0001626,6
HP:0011570,HP:0000118,7
HP:0009252,HP:0009252,0
HP:0009252,HP:0010248,1
HP:0009252,HP:0009249,1
HP:0009252,HP:0009395,1
HP:0009252,HP:0010243,2
HP:0009252,HP:0010230,2
HP:0009252,HP:0009174,2
HP:0009252,HP:0009282,2
HP:0009252,HP:0005920,3
HP:0009252,HP:0009832,3
HP:0009252,HP:0010579,3
HP:0009252,HP:0004188,3
HP:0009252,HP:0009172,3
HP:0009252,HP:0005924,4
HP:0009252,HP:0005918,4
HP:0009252,HP:0005930,4
HP:0009252,HP:0001167,4
HP:0009252,HP:0003839,5
HP:0009252,HP:0001155,5
HP:0009252,HP:0011314,5
HP:0009252,HP:0011297,5
HP:0009252,HP:0006505,6
HP:0009252,HP:0002817,6
HP:0009252,HP:0011844,6
HP:0009252,HP:0002813,6
HP:0009252,HP:0040064,7
HP:0009252,HP:0011842,7
HP:0009252,HP:0040068,7
HP:0009252,HP:0000118,8
HP:0009252,HP:0000924,8
HP:0009251,HP:0009251,0
HP:0009251,HP:0010247,1
HP:0009251,HP:0009249,1
HP:0009251,HP:0009394,1
HP:0009251,HP:0010243,2
HP:0009251,HP:0010229,2
HP:0009251,HP:0009174,2
HP:0009251,HP:0009282,2
HP:0009251,HP:0005920,3
HP:0009251,HP:0009832,3
HP:0009251,HP:0010578,3
HP:0009251,HP:0004188,3
HP:0009251,HP:0009172,3
HP:0009251,HP:0005924,4
HP:0009251,HP:0005918,4
HP:0009251,HP:0005930,4
HP:0009251,HP:0001167,4
HP:0009251,HP:0003839,5
HP:0009251,HP:0001155,5
HP:0009251,HP:0011314,5
HP:0009251,HP:0011297,5
HP:0009251,HP:0006505,6
HP:0009251,HP:0002817,6
HP:0009251,HP:0011844,6
HP:0009251,HP:0002813,6
HP:0009251,HP:0040064,7
HP:0009251,HP:0011842,7
HP:0009251,HP:0040068,7
HP:0009251,HP:0000118,8
HP:0009251,HP:0000924,8
HP:0011574,HP:0011574,0
HP:0011574,HP:0006705,1
HP:0011574,HP:0001654,2
HP:0011574,HP:0001627,3
HP:0011574,HP:0030680,4
HP:0011574,HP:0001626,5
HP:0011574,HP:0000118,6
HP:0010243,HP:0010243,0
HP:0010243,HP:0005920,1
HP:0010243,HP:0009832,1
HP:0010243,HP:0005924,2
HP:0010243,HP:0005918,2
HP:0010243,HP:0003839,3
HP:0010243,HP:0001155,3
HP:0010243,HP:0001167,3
HP:0010243,HP:0006505,4
HP:0010243,HP:0002817,4
HP:0010243,HP:0011297,4
HP:0010243,HP:0002813,5
HP:0010243,HP:0005930,5
HP:0010243,HP:0040064,5
HP:0010243,HP:0011844,6
HP:0010243,HP:0040068,6
HP:0010243,HP:0011314,6
HP:0010243,HP:0000118,6
HP:0010243,HP:0011842,7
HP:0010243,HP:0000924,7
HP:0009254,HP:0009254,0
HP:0009254,HP:0010250,1
HP:0009254,HP:0009249,1
HP:0009254,HP:0009397,1
HP:0009254,HP:0010232,2
HP:0009254,HP:0010243,2
HP:0009254,HP:0009174,2
HP:0009254,HP:0009282,2
HP:0009254,HP:0005920,3
HP:0009254,HP:0003841,3
HP:0009254,HP:0009832,3
HP:0009254,HP:0004188,3
HP:0009254,HP:0009172,3
HP:0009254,HP:0005924,4
HP:0009254,HP:0005918,4
HP:0009254,HP:0003839,4
HP:0009254,HP:0100168,4
HP:0009254,HP:0001167,4
HP:0009254,HP:0001155,5
HP:0009254,HP:0006505,5
HP:0009254,HP:0002817,5
HP:0009254,HP:0005930,5
HP:0009254,HP:0011297,5
HP:0009254,HP:0002813,6
HP:0009254,HP:0040064,6
HP:0009254,HP:0011314,6
HP:0009254,HP:0011844,7
HP:0009254,HP:0040068,7
HP:0009254,HP:0000118,7
HP:0009254,HP:0011842,8
HP:0009254,HP:0000924,8
HP:0011573,HP:0011573,0
HP:0011573,HP:0001702,1
HP:0011573,HP:0006705,2
HP:0011573,HP:0001654,3
HP:0011573,HP:0001627,4
HP:0011573,HP:0030680,5
HP:0011573,HP:0001626,6
HP:0011573,HP:0000118,7
HP:0010242,HP:0010242,0
HP:0010242,HP:0009802,1
HP:0010242,HP:0009851,1
HP:0010242,HP:0009380,1
HP:0010242,HP:0009823,2
HP:0010242,HP:0009767,2
HP:0010242,HP:0009834,2
HP:0010242,HP:0006265,2
HP:0010242,HP:0006496,3
HP:0010242,HP:0009825,3
HP:0010242,HP:0005918,3
HP:0010242,HP:0001167,3
HP:0010242,HP:0005927,3
HP:0010242,HP:0045060,4
HP:0010242,HP:0002817,4
HP:0010242,HP:0001155,4
HP:0010242,HP:0011297,4
HP:0010242,HP:0002813,5
HP:0010242,HP:0009815,5
HP:0010242,HP:0040064,5
HP:0010242,HP:0011844,6
HP:0010242,HP:0040068,6
HP:0010242,HP:0009115,6
HP:0010242,HP:0000118,6
HP:0010242,HP:0011842,7
HP:0010242,HP:0000924,7
HP:0009253,HP:0009253,0
HP:0009253,HP:0010249,1
HP:0009253,HP:0009249,1
HP:0009253,HP:0009396,1
HP:0009253,HP:0010243,2
HP:0009253,HP:0010231,2
HP:0009253,HP:0009174,2
HP:0009253,HP:0009282,2
HP:0009253,HP:0005920,3
HP:0009253,HP:0009832,3
HP:0009253,HP:0010580,3
HP:0009253,HP:0004188,3
HP:0009253,HP:0009172,3
HP:0009253,HP:0005924,4
HP:0009253,HP:0005918,4
HP:0009253,HP:0005930,4
HP:0009253,HP:0001167,4
HP:0009253,HP:0003839,5
HP:0009253,HP:0001155,5
HP:0009253,HP:0011314,5
HP:0009253,HP:0011297,5
HP:0009253,HP:0006505,6
HP:0009253,HP:0002817,6
HP:0009253,HP:0011844,6
HP:0009253,HP:0002813,6
HP:0009253,HP:0040064,7
HP:0009253,HP:0011842,7
HP:0009253,HP:0040068,7
HP:0009253,HP:0000118,8
HP:0009253,HP:0000924,8
HP:0011572,HP:0011572,0
HP:0011572,HP:0001633,1
HP:0011572,HP:0006705,2
HP:0011572,HP:0001654,3
HP:0011572,HP:0001627,4
HP:0011572,HP:0030680,5
HP:0011572,HP:0001626,6
HP:0011572,HP:0000118,7
HP:0010241,HP:0010241,0
HP:0010241,HP:0009851,1
HP:0010241,HP:0009803,1
HP:0010241,HP:0009381,1
HP:0010241,HP:0009834,2
HP:0010241,HP:0009767,2
HP:0010241,HP:0006265,2
HP:0010241,HP:0005922,2
HP:0010241,HP:0011927,2
HP:0010241,HP:0005918,3
HP:0010241,HP:0001167,3
HP:0010241,HP:0005927,3
HP:0010241,HP:0001155,3
HP:0010241,HP:0011297,3
HP:0010241,HP:0006496,4
HP:0010241,HP:0002817,4
HP:0010241,HP:0002813,4
HP:0010241,HP:0045060,5
HP:0010241,HP:0040064,5
HP:0010241,HP:0011844,5
HP:0010241,HP:0040068,5
HP:0010241,HP:0009815,6
HP:0010241,HP:0000118,6
HP:0010241,HP:0011842,6
HP:0010241,HP:0000924,6
HP:0010241,HP:0009115,7
HP:0009256,HP:0009256,0
HP:0009256,HP:0010252,1
HP:0009256,HP:0009249,1
HP:0009256,HP:0009399,1
HP:0009256,HP:0100915,2
HP:0009256,HP:0010243,2
HP:0009256,HP:0010234,2
HP:0009256,HP:0009174,2
HP:0009256,HP:0009282,2
HP:0009256,HP:0100920,2
HP:0009256,HP:0009832,3
HP:0009256,HP:0100899,3
HP:0009256,HP:0005920,3
HP:0009256,HP:0010583,3
HP:0009256,HP:0004188,3
HP:0009256,HP:0009172,3
HP:0009256,HP:0005918,4
HP:0009256,HP:0004054,4
HP:0009256,HP:0005924,4
HP:0009256,HP:0005930,4
HP:0009256,HP:0001167,4
HP:0009256,HP:0011001,5
HP:0009256,HP:0003839,5
HP:0009256,HP:0001155,5
HP:0009256,HP:0011314,5
HP:0009256,HP:0011297,5
HP:0009256,HP:0004348,6
HP:0009256,HP:0006505,6
HP:0009256,HP:0002817,6
HP:0009256,HP:0011844,6
HP:0009256,HP:0002813,6
HP:0009256,HP:0011849,7
HP:0009256,HP:0040064,7
HP:0009256,HP:0011842,7
HP:0009256,HP:0040068,7
HP:0009256,HP:0003330,8
HP:0009256,HP:0000118,8
HP:0009256,HP:0000924,8
HP:0011571,HP:0011571,0
HP:0011571,HP:0025523,1
HP:0011571,HP:0001633,2
HP:0011571,HP:0006705,3
HP:0011571,HP:0001654,4
HP:0011571,HP:0001627,5
HP:0011571,HP:0030680,6
HP:0011571,HP:0001626,7
HP:0011571,HP:0000118,8
HP:0009255,HP:0009255,0
HP:0009255,HP:0010251,1
HP:0009255,HP:0009249,1
HP:0009255,HP:0009398,1
HP:0009255,HP:0010243,2
HP:0009255,HP:0010233,2
HP:0009255,HP:0009174,2
HP:0009255,HP:0009282,2
HP:0009255,HP:0005920,3
HP:0009255,HP:0009832,3
HP:0009255,HP:0003842,3
HP:0009255,HP:0004188,3
HP:0009255,HP:0009172,3
HP:0009255,HP:0005924,4
HP:0009255,HP:0005918,4
HP:0009255,HP:0003839,4
HP:0009255,HP:0010582,4
HP:0009255,HP:0001167,4
HP:0009255,HP:0001155,5
HP:0009255,HP:0006505,5
HP:0009255,HP:0002817,5
HP:0009255,HP:0005930,5
HP:0009255,HP:0011297,5
HP:0009255,HP:0002813,6
HP:0009255,HP:0040064,6
HP:0009255,HP:0011314,6
HP:0009255,HP:0011844,7
HP:0009255,HP:0040068,7
HP:0009255,HP:0000118,7
HP:0009255,HP:0011842,8
HP:0009255,HP:0000924,8
HP:0009258,HP:0009258,0
HP:0009258,HP:0009401,1
HP:0009258,HP:0010254,1
HP:0009258,HP:0009249,1
HP:0009258,HP:0009174,2
HP:0009258,HP:0010236,2
HP:0009258,HP:0010243,2
HP:0009258,HP:0009282,2
HP:0009258,HP:0005920,3
HP:0009258,HP:0004188,3
HP:0009258,HP:0010585,3
HP:0009258,HP:0009832,3
HP:0009258,HP:0009172,3
HP:0009258,HP:0005924,4
HP:0009258,HP:0005918,4
HP:0009258,HP:0001167,4
HP:0009258,HP:0005930,4
HP:0009258,HP:0003839,5
HP:0009258,HP:0001155,5
HP:0009258,HP:0011297,5
HP:0009258,HP:0011314,5
HP:0009258,HP:0006505,6
HP:0009258,HP:0002817,6
HP:0009258,HP:0002813,6
HP:0009258,HP:0011844,6
HP:0009258,HP:0040064,7
HP:0009258,HP:0040068,7
HP:0009258,HP:0011842,7
HP:0009258,HP:0000118,8
HP:0009258,HP:0000924,8
HP:0009257,HP:0009257,0
HP:0009257,HP:0009400,1
HP:0009257,HP:0010253,1
HP:0009257,HP:0009249,1
HP:0009257,HP:0009174,2
HP:0009257,HP:0010235,2
HP:0009257,HP:0010243,2
HP:0009257,HP:0009282,2
HP:0009257,HP:0005920,3
HP:0009257,HP:0004188,3
HP:0009257,HP:0004288,3
HP:0009257,HP:0009832,3
HP:0009257,HP:0009172,3
HP:0009257,HP:0005924,4
HP:0009257,HP:0005918,4
HP:0009257,HP:0001167,4
HP:0009257,HP:0010584,4
HP:0009257,HP:0003839,5
HP:0009257,HP:0001155,5
HP:0009257,HP:0011297,5
HP:0009257,HP:0005930,5
HP:0009257,HP:0006505,6
HP:0009257,HP:0002817,6
HP:0009257,HP:0002813,6
HP:0009257,HP:0011314,6
HP:0009257,HP:0040064,7
HP:0009257,HP:0011844,7
HP:0009257,HP:0040068,7
HP:0009257,HP:0000118,8
HP:0009257,HP:0011842,8
HP:0009257,HP:0000924,8
HP:0009259,HP:0009259,0
HP:0009259,HP:0009402,1
HP:0009259,HP:0010255,1
HP:0009259,HP:0009249,1
HP:0009259,HP:0009174,2
HP:0009259,HP:0010237,2
HP:0009259,HP:0010243,2
HP:0009259,HP:0009282,2
HP:0009259,HP:0005920,3
HP:0009259,HP:0004188,3
HP:0009259,HP:0010655,3
HP:0009259,HP:0010660,3
HP:0009259,HP:0009832,3
HP:0009259,HP:0009172,3
HP:0009259,HP:0005924,4
HP:0009259,HP:0005918,4
HP:0009259,HP:0001167,4
HP:0009259,HP:0005930,4
HP:0009259,HP:0010766,4
HP:0009259,HP:0010656,4
HP:0009259,HP:0001155,4
HP:0009259,HP:0003336,4
HP:0009259,HP:0003839,5
HP:0009259,HP:0011297,5
HP:0009259,HP:0011314,5
HP:0009259,HP:0000924,5
HP:0009259,HP:0002817,5
HP:0009259,HP:0011849,5
HP:0009259,HP:0006505,6
HP:0009259,HP:0002813,6
HP:0009259,HP:0011844,6
HP:0009259,HP:0000118,6
HP:0009259,HP:0040064,6
HP:0009259,HP:0003330,6
HP:0009259,HP:0040068,7
HP:0009259,HP:0011842,7
HP:0011556,HP:0011556,0
HP:0011556,HP:0001750,1
HP:0011556,HP:0011554,1
HP:0011556,HP:0001713,2
HP:0011556,HP:0011546,2
HP:0011556,HP:0001627,3
HP:0011556,HP:0011545,3
HP:0011556,HP:0030680,4
HP:0011556,HP:0001626,5
HP:0011556,HP:0000118,6
HP:0010225,HP:0010225,0
HP:0010225,HP:0010224,1
HP:0010225,HP:0010012,2
HP:0010225,HP:0001163,3
HP:0010225,HP:0001155,4
HP:0010225,HP:0040070,4
HP:0010225,HP:0002817,5
HP:0010225,HP:0002813,5
HP:0010225,HP:0040064,6
HP:0010225,HP:0011844,6
HP:0010225,HP:0040068,6
HP:0010225,HP:0000118,7
HP:0010225,HP:0011842,7
HP:0010225,HP:0000924,7
HP:0012888,HP:0012888,0
HP:0012888,HP:0000130,1
HP:0012888,HP:0000008,2
HP:0012888,HP:0010460,3
HP:0012888,HP:0000812,3
HP:0012888,HP:0012243,4
HP:0012888,HP:0000078,5
HP:0012888,HP:0000119,6
HP:0012888,HP:0000118,7
HP:0011555,HP:0011555,0
HP:0011555,HP:0001750,1
HP:0011555,HP:0011554,1
HP:0011555,HP:0001713,2
HP:0011555,HP:0011546,2
HP:0011555,HP:0001627,3
HP:0011555,HP:0011545,3
HP:0011555,HP:0030680,4
HP:0011555,HP:0001626,5
HP:0011555,HP:0000118,6
HP:0010224,HP:0010224,0
HP:0010224,HP:0010012,1
HP:0010224,HP:0001163,2
HP:0010224,HP:0001155,3
HP:0010224,HP:0040070,3
HP:0010224,HP:0002817,4
HP:0010224,HP:0002813,4
HP:0010224,HP:0040064,5
HP:0010224,HP:0011844,5
HP:0010224,HP:0040068,5
HP:0010224,HP:0000118,6
HP:0010224,HP:0011842,6
HP:0010224,HP:0000924,6
HP:0012889,HP:0012889,0
HP:0012889,HP:0030127,1
HP:0012889,HP:0012888,1
HP:0012889,HP:0030012,2
HP:0012889,HP:0030126,2
HP:0012889,HP:0000130,2
HP:0012889,HP:0000080,3
HP:0012889,HP:0031105,3
HP:0012889,HP:0000008,3
HP:0012889,HP:0000078,4
HP:0012889,HP:0010460,4
HP:0012889,HP:0000812,4
HP:0012889,HP:0000119,5
HP:0012889,HP:0012243,5
HP:0012889,HP:0000118,6
HP:0011554,HP:0011554,0
HP:0011554,HP:0011546,1
HP:0011554,HP:0011545,2
HP:0011554,HP:0001627,3
HP:0011554,HP:0030680,4
HP:0011554,HP:0001626,5
HP:0011554,HP:0000118,6
HP:0010223,HP:0010223,0
HP:0010223,HP:0010222,1
HP:0010223,HP:0010011,2
HP:0010223,HP:0001163,3
HP:0010223,HP:0001155,4
HP:0010223,HP:0040070,4
HP:0010223,HP:0002817,5
HP:0010223,HP:0002813,5
HP:0010223,HP:0040064,6
HP:0010223,HP:0011844,6
HP:0010223,HP:0040068,6
HP:0010223,HP:0000118,7
HP:0010223,HP:0011842,7
HP:0010223,HP:0000924,7
HP:0011553,HP:0011553,0
HP:0011553,HP:0011546,1
HP:0011553,HP:0011545,2
HP:0011553,HP:0001627,3
HP:0011553,HP:0030680,4
HP:0011553,HP:0001626,5
HP:0011553,HP:0000118,6
HP:0010222,HP:0010222,0
HP:0010222,HP:0010011,1
HP:0010222,HP:0001163,2
HP:0010222,HP:0001155,3
HP:0010222,HP:0040070,3
HP:0010222,HP:0002817,4
HP:0010222,HP:0002813,4
HP:0010222,HP:0040064,5
HP:0010222,HP:0011844,5
HP:0010222,HP:0040068,5
HP:0010222,HP:0000118,6
HP:0010222,HP:0011842,6
HP:0010222,HP:0000924,6
HP:0012884,HP:0012884,0
HP:0012884,HP:0011027,1
HP:0012884,HP:0000008,2
HP:0012884,HP:0010460,3
HP:0012884,HP:0000812,3
HP:0012884,HP:0012243,4
HP:0012884,HP:0000078,5
HP:0012884,HP:0000119,6
HP:0012884,HP:0000118,7
HP:0010229,HP:0010229,0
HP:0010229,HP:0010578,1
HP:0010229,HP:0005920,1
HP:0010229,HP:0005930,2
HP:0010229,HP:0005924,2
HP:0010229,HP:0005918,2
HP:0010229,HP:0011314,3
HP:0010229,HP:0003839,3
HP:0010229,HP:0001155,3
HP:0010229,HP:0001167,3
HP:0010229,HP:0011844,4
HP:0010229,HP:0006505,4
HP:0010229,HP:0002817,4
HP:0010229,HP:0011297,4
HP:0010229,HP:0011842,5
HP:0010229,HP:0002813,5
HP:0010229,HP:0040064,5
HP:0010229,HP:0000924,6
HP:0010229,HP:0040068,6
HP:0010229,HP:0000118,6
HP:0012885,HP:0012885,0
HP:0012885,HP:0011027,1
HP:0012885,HP:0000008,2
HP:0012885,HP:0010460,3
HP:0012885,HP:0000812,3
HP:0012885,HP:0012243,4
HP:0012885,HP:0000078,5
HP:0012885,HP:0000119,6
HP:0012885,HP:0000118,7
HP:0010228,HP:0010228,0
HP:0010228,HP:0010577,1
HP:0010228,HP:0005920,1
HP:0010228,HP:0005930,2
HP:0010228,HP:0005924,2
HP:0010228,HP:0005918,2
HP:0010228,HP:0011314,3
HP:0010228,HP:0003839,3
HP:0010228,HP:0001155,3
HP:0010228,HP:0001167,3
HP:0010228,HP:0011844,4
HP:0010228,HP:0006505,4
HP:0010228,HP:0002817,4
HP:0010228,HP:0011297,4
HP:0010228,HP:0011842,5
HP:0010228,HP:0002813,5
HP:0010228,HP:0040064,5
HP:0010228,HP:0000924,6
HP:0010228,HP:0040068,6
HP:0010228,HP:0000118,6
HP:0011559,HP:0011559,0
HP:0011559,HP:0011557,1
HP:0011559,HP:0001750,2
HP:0011559,HP:0011554,2
HP:0011559,HP:0001713,3
HP:0011559,HP:0011546,3
HP:0011559,HP:0001627,4
HP:0011559,HP:0011545,4
HP:0011559,HP:0030680,5
HP:0011559,HP:0001626,6
HP:0011559,HP:0000118,7
HP:0012886,HP:0012886,0
HP:0012886,HP:0000138,1
HP:0012886,HP:0031065,2
HP:0012886,HP:0000137,3
HP:0012886,HP:0000008,4
HP:0012886,HP:0010460,5
HP:0012886,HP:0000812,5
HP:0012886,HP:0012243,6
HP:0012886,HP:0000078,7
HP:0012886,HP:0000119,8
HP:0012886,HP:0000118,9
HP:0010227,HP:0010227,0
HP:0010227,HP:0010226,1
HP:0010227,HP:0010013,2
HP:0010227,HP:0001163,3
HP:0010227,HP:0001155,4
HP:0010227,HP:0040070,4
HP:0010227,HP:0002817,5
HP:0010227,HP:0002813,5
HP:0010227,HP:0040064,6
HP:0010227,HP:0011844,6
HP:0010227,HP:0040068,6
HP:0010227,HP:0000118,7
HP:0010227,HP:0011842,7
HP:0010227,HP:0000924,7
HP:0011558,HP:0011558,0
HP:0011558,HP:0011557,1
HP:0011558,HP:0001750,2
HP:0011558,HP:0011554,2
HP:0011558,HP:0001713,3
HP:0011558,HP:0011546,3
HP:0011558,HP:0001627,4
HP:0011558,HP:0011545,4
HP:0011558,HP:0030680,5
HP:0011558,HP:0001626,6
HP:0011558,HP:0000118,7
HP:0012887,HP:0012887,0
HP:0012887,HP:0000138,1
HP:0012887,HP:0031065,2
HP:0012887,HP:0000137,3
HP:0012887,HP:0000008,4
HP:0012887,HP:0010460,5
HP:0012887,HP:0000812,5
HP:0012887,HP:0012243,6
HP:0012887,HP:0000078,7
HP:0012887,HP:0000119,8
HP:0012887,HP:0000118,9
HP:0010226,HP:0010226,0
HP:0010226,HP:0010013,1
HP:0010226,HP:0001163,2
HP:0010226,HP:0001155,3
HP:0010226,HP:0040070,3
HP:0010226,HP:0002817,4
HP:0010226,HP:0002813,4
HP:0010226,HP:0040064,5
HP:0010226,HP:0011844,5
HP:0010226,HP:0040068,5
HP:0010226,HP:0000118,6
HP:0010226,HP:0011842,6
HP:0010226,HP:0000924,6
HP:0011557,HP:0011557,0
HP:0011557,HP:0001750,1
HP:0011557,HP:0011554,1
HP:0011557,HP:0001713,2
HP:0011557,HP:0011546,2
HP:0011557,HP:0001627,3
HP:0011557,HP:0011545,3
HP:0011557,HP:0030680,4
HP:0011557,HP:0001626,5
HP:0011557,HP:0000118,6
HP:0012891,HP:0012891,0
HP:0012891,HP:0030141,1
HP:0012891,HP:0009553,2
HP:0012891,HP:0100037,3
HP:0012891,HP:0011361,3
HP:0012891,HP:0001595,4
HP:0012891,HP:0001965,4
HP:0012891,HP:0010720,4
HP:0012891,HP:0011138,5
HP:0012891,HP:0000234,5
HP:0012891,HP:0001574,6
HP:0012891,HP:0000152,6
HP:0012891,HP:0000118,7
HP:0012892,HP:0012892,0
HP:0012892,HP:0003712,1
HP:0012892,HP:0000301,1
HP:0012892,HP:0030236,2
HP:0012892,HP:0011799,2
HP:0012892,HP:0011805,2
HP:0012892,HP:0000271,3
HP:0012892,HP:0003011,3
HP:0012892,HP:0000234,4
HP:0012892,HP:0000118,4
HP:0012892,HP:0000152,5
HP:0012893,HP:0012893,0
HP:0012893,HP:0011006,1
HP:0012893,HP:0003712,1
HP:0012893,HP:0000464,2
HP:0012893,HP:0011805,2
HP:0012893,HP:0030236,2
HP:0012893,HP:0000152,3
HP:0012893,HP:0003011,3
HP:0012893,HP:0000118,4
HP:0009241,HP:0009241,0
HP:0009241,HP:0004225,1
HP:0009241,HP:0009837,1
HP:0009241,HP:0009375,1
HP:0009241,HP:0004213,2
HP:0009241,HP:0009769,2
HP:0009241,HP:0009832,2
HP:0009241,HP:0004207,3
HP:0009241,HP:0005918,3
HP:0009241,HP:0001167,4
HP:0009241,HP:0001155,5
HP:0009241,HP:0011297,5
HP:0009241,HP:0002817,6
HP:0009241,HP:0002813,6
HP:0009241,HP:0040064,7
HP:0009241,HP:0011844,7
HP:0009241,HP:0040068,7
HP:0009241,HP:0000118,8
HP:0009241,HP:0011842,8
HP:0009241,HP:0000924,8
HP:0012894,HP:0012894,0
HP:0012894,HP:0003712,1
HP:0012894,HP:0030236,2
HP:0012894,HP:0011805,3
HP:0012894,HP:0003011,4
HP:0012894,HP:0000118,5
HP:0009240,HP:0009240,0
HP:0009240,HP:0004225,1
HP:0009240,HP:0009836,1
HP:0009240,HP:0009374,1
HP:0009240,HP:0004213,2
HP:0009240,HP:0009768,2
HP:0009240,HP:0009832,2
HP:0009240,HP:0004207,3
HP:0009240,HP:0005918,3
HP:0009240,HP:0040070,3
HP:0009240,HP:0006009,3
HP:0009240,HP:0001500,3
HP:0009240,HP:0001167,4
HP:0009240,HP:0002813,4
